"","Year","Rank","Title","Worldwide Lifetime Gross","Domestic Lifetime Gross","Domestic %","Foreign Lifetime Gross","Foreign %","tt","img","adj","rev","dec"
"45860",2020,"14,175","The Things We Say, the Things We Do","$2,517,481","-","-","$2,517,481","100%","tt12443930","https://m.media-amazon.com/images/M/MV5BMmZjYjEzNjAtMTVhNS00ZmY0LWJmMWEtYWNkOWFjYTYwMjUxXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,2899066.07854593,"2020's"
"45624",2020,"14,185","Belle fille","$2,513,010","-","-","$2,513,010","100%","tt10965792","https://m.media-amazon.com/images/M/MV5BZWFmOTI3ODktOTI2Zi00M2ZmLTk5OTQtNGFlOTU4M2JmYjYzXkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.15157416423239,2893917.39045764,"2020's"
"46489",2020,"14,196","Rom","$2,509,318","-","-","$2,509,318","100%","tt11095810","https://m.media-amazon.com/images/M/MV5BYjQ1MDk1YWUtODRhMS00ZDJjLTgxNGEtOWM0Mjk1MjU4MTlhXkEyXkFqcGdeQXVyMzQxMzk5NjY@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2889665.7786433,"2020's"
"46313",2020,"14,263","Charlatan","$2,477,630","-","-","$2,477,630","100%","tt6028620","https://m.media-amazon.com/images/M/MV5BNGE3NGFhNjMtZGM2MS00NTUxLTk2ZmEtMjY2MzViMzY4MzJkXkEyXkFqcGdeQXVyNjYxOTgwMjg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2853174.6965271,"2020's"
"46317",2020,"14,269","Queens of the Field","$2,476,539","-","-","$2,476,539","100%","tt9031048","https://m.media-amazon.com/images/M/MV5BNjJkZGU0MTItMmMxMS00NTk1LTkyYzgtYTM4NzU0MDlkZDhiXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,2851918.32911392,"2020's"
"46008",2020,"14,327","God, You're Such a Prick","$2,451,257","-","-","$2,451,257","100%","tt11458628","https://m.media-amazon.com/images/M/MV5BN2Y1ZDRhZDAtZmM2Zi00MTZlLTk1NGMtMDdiYjA3OGE0Njk0XkEyXkFqcGdeQXVyMDU5MDEyMA@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2822804.2310938,"2020's"
"46547",2020,"14,374","Escape from Pretoria","$2,431,995","-","-","$2,431,995","100%","tt5797184","https://m.media-amazon.com/images/M/MV5BOWRhYWFkMDEtNTFjZC00OWJkLWJmMWQtNzI2OWRjZjVjOGYyXkEyXkFqcGdeQXVyMzQwMTY2Nzk@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,2800622.60954236,"2020's"
"46487",2020,"14,436","The Comeback Trail","$2,407,255","-","-","$2,407,255","100%","tt5420210","https://m.media-amazon.com/images/M/MV5BMDg5OTMwMTgtN2NlOS00ZjY5LWI1Y2QtYzEyODgzZDExOGIzXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2772132.66471925,"2020's"
"45304",2020,"14,474","Miss Fisher & the Crypt of Tears","$2,388,346","$51,032","2.1%","$2,337,314","97.9%","tt9010738","https://m.media-amazon.com/images/M/MV5BZDc5MDhjZjAtNWIxMi00MWEyLThiNDQtODU0N2YwNWE0NzdiXkEyXkFqcGdeQXVyMTEyMTYyMDAx._V1_QL75_UX190_CR0,1,190,281_.jpg",1.15157416423239,2750357.54884778,"2020's"
"46289",2020,"14,605","The Outpost","$2,327,336","$186,635","8%","$2,140,701","92%","tt3833480","https://m.media-amazon.com/images/M/MV5BNWYyMzNjY2EtODVmYi00ODBmLWIyNGMtNDdhMGViY2RhNjcxXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.15157416423239,2680100.00908796,"2020's"
"46309",2020,"14,622","Rifkin's Festival","$2,319,180","-","-","$2,319,180","100%","tt8593904","https://m.media-amazon.com/images/M/MV5BNjMzMzk2YjEtZjkwYy00Zjc5LWJmZDctZTY1NTBkNjg3ZDk5XkEyXkFqcGdeQXVyMzI2ODkyNDg@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2670707.77020448,"2020's"
"46586",2020,"14,659","Blue, Painful and Brittle","$2,305,766","-","-","$2,305,766","100%","tt11928696","https://m.media-amazon.com/images/M/MV5BZWM3YWRlNTItZjg1Ni00YzE1LWEyZmYtZGNkNDQzYzk4MDdjXkEyXkFqcGdeQXVyMTA3MzQ4MTcw._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2655260.55436547,"2020's"
"46016",2020,"14,698","Wife of a Spy","$2,292,553","$69,464","3%","$2,223,089","97%","tt11917942","https://m.media-amazon.com/images/M/MV5BMzE1MjJkYTMtY2JhZC00NWQ3LTgwZWQtY2FhMWMzNzhmMjYwXkEyXkFqcGdeQXVyMjI3NDAyNg@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2640044.80493346,"2020's"
"46440",2020,"14,756","Coma","$2,275,710","-","-","$2,275,710","100%","tt6087226","https://m.media-amazon.com/images/M/MV5BNDE5ODg1Y2MtNmQ4MC00M2U4LTk2YTktMGI5ZGJmNTExNjE1XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,2620648.8412853,"2020's"
"45788",2020,"14,832","Kishiryu Sentai Ryusoulger vs. Lupinranger vs. Patranger","$2,242,513","-","-","$2,242,513","100%","tt11478014","https://m.media-amazon.com/images/M/MV5BMWZiM2VmNmYtYjVmYy00ZWY0LTkyODktYTEwOThiMDAxZTM3XkEyXkFqcGdeQXVyNzkyMDA5MTc@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2582420.03375527,"2020's"
"45169",2020,"14,842","Bad Boy","$2,237,552","-","-","$2,237,552","100%","tt11319074","https://m.media-amazon.com/images/M/MV5BMzk5YTE2MzAtNGYxMy00NmQxLWEwNTktMGYyOTA5NzkxMGU4XkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,2576707.07432652,"2020's"
"46563",2020,"14,880","The High Note","$2,217,874","-","-","$2,217,874","100%","tt9308382","https://m.media-amazon.com/images/M/MV5BNmJjNGM0MWYtOTIwOS00NTEzLThhMWUtMzI4YzBjOGM0YmRlXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2554046.39792275,"2020's"
"46036",2020,"14,960","Oh! My Gran","$2,182,869","-","-","$2,182,869","100%","tt13148808","https://m.media-amazon.com/images/M/MV5BYWVmY2I3MWYtMDE0Mi00YTc2LTgwZWUtMWM3YjdjM2IzNDcxXkEyXkFqcGdeQXVyODcwODUzOTM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2513735.5443038,"2020's"
"46527",2020,"14,963","The King of Staten Island","$2,180,452","-","-","$2,180,452","100%","tt9686708","https://m.media-amazon.com/images/M/MV5BYzkxMzMzOTgtNmZhMS00MGM0LTk3MzUtMjE1MzI4MzU5ZjkzXkEyXkFqcGdeQXVyMDA4NzMyOA@@._V1_QL75_UX190_CR0,10,190,281_.jpg",1.15157416423239,2510952.18954885,"2020's"
"45621",2020,"15,032","DNA","$2,156,377","-","-","$2,156,377","100%","tt7600716","https://m.media-amazon.com/images/M/MV5BYjgxODk0OTktNDQ3Zi00NDM5LTkzZjQtNDE3ZGRmOTIyMDFlXkEyXkFqcGdeQXVyNTcxNjk0MTU@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,2483228.04154495,"2020's"
"46050",2020,"15,094","Looking for Magical DoReMi","$2,132,196","-","-","$2,132,196","100%","tt11867418","https://m.media-amazon.com/images/M/MV5BZjkyNWE0NWUtNmRmMi00YjhlLWJmNWMtMzdjYTY4ZjhlMzc4XkEyXkFqcGdeQXVyODMyNTM0MjM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2455381.82667965,"2020's"
"46325",2020,"15,127","The Nest","$2,122,682","$137,886","6.5%","$1,984,796","93.5%","tt8338762","https://m.media-amazon.com/images/M/MV5BMGRjYzI5ZGUtZGJjYy00ZTYyLWJlNzItNWM0MDc0ZDVmM2IwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2444425.75008114,"2020's"
"46111",2020,"15,153","Happiest Season","$2,110,618","-","-","$2,110,618","100%","tt8522006","https://m.media-amazon.com/images/M/MV5BZDgyZDNiZGEtYmQ4NC00NzU5LTllODQtNjIwMGY2NDYyNGQwXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2430533.15936384,"2020's"
"45605",2020,"15,380","The ABCs of Love","$2,033,629","-","-","$2,033,629","100%","tt10638582","https://m.media-amazon.com/images/M/MV5BNTJhOGU3NDYtYjRhNC00OTYzLWI2ZTYtNDY1MzAwZTc0ZTFkXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_QL75_UY281_CR8,0,190,281_.jpg",1.15157416423239,2341874.61603376,"2020's"
"45973",2020,"15,383","Chlap na strídacku","$2,032,855","-","-","$2,032,855","100%","tt10681656","https://m.media-amazon.com/images/M/MV5BZDlkYzIxMmMtNmU4Mi00OTRkLWIwZDktNDEwZmFhNDQ4MzI3XkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2340983.29763064,"2020's"
"45188",2020,"15,410","The Magic Kids: Three Unlikely Heroes","$2,024,412","-","-","$2,024,412","100%","tt9208214","https://m.media-amazon.com/images/M/MV5BY2FkMmU2YjQtZGMzOC00OWZlLTlkNmEtNWVmMmJiMjU1MTA5XkEyXkFqcGdeQXVyODc0OTEyNDU@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2331260.55696203,"2020's"
"45680",2020,"15,454","De grote slijmfilm","$2,008,512","-","-","$2,008,512","100%","tt11428638","https://m.media-amazon.com/images/M/MV5BOTQ1YzY5MTctMjI5Zi00YjIzLWE2OWItMjMwYWQ2ZDk4Yjg1XkEyXkFqcGdeQXVyNTgxNzc2Nzk@._V1_QL75_UX190_CR0,28,190,281_.jpg",1.15157416423239,2312950.52775073,"2020's"
"45120",2020,"15,509","The Day I Died: Unclosed Case","$1,988,723","-","-","$1,988,723","100%","tt13423318","https://m.media-amazon.com/images/M/MV5BYWFiNDBkYTYtZWY5My00ZTZjLWJiZWEtNmRkNjY0MjRmMWFhXkEyXkFqcGdeQXVyNDAzNDkxNTU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2290162.02661474,"2020's"
"46142",2020,"15,551","Papi Sitter","$1,975,973","-","-","$1,975,973","100%","tt10746876","https://m.media-amazon.com/images/M/MV5BNzVkNGFlMDgtMDM2MS00OGI4LTg1NjMtZWNhMDRiNGI2YTA3XkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,2275479.45602077,"2020's"
"45185",2020,"15,572","All My Life","$1,965,113","$913,935","46.5%","$1,051,178","53.5%","tt8305852","https://m.media-amazon.com/images/M/MV5BNGJiMzBlY2ItZTRjNS00OWFiLWI4YmUtZjVlMmY4OWFhMTIxXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,10,190,281_.jpg",1.15157416423239,2262973.36059721,"2020's"
"45699",2020,"15,597","30 Chua Phai Tet","$1,957,005","-","-","$1,957,005","100%","tt11646756","https://m.media-amazon.com/images/M/MV5BNzkxNGZlMzgtMTI5MC00ZmU5LThlZDktZDU4MDU1OThhMjhkXkEyXkFqcGdeQXVyOTIxNDQ1MTQ@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2253636.39727361,"2020's"
"45620",2020,"15,638","Hayaller Ülkesi: Gamonya","$1,943,338","-","-","$1,943,338","100%","tt11549070","https://m.media-amazon.com/images/M/MV5BMzAyOGEyNWQtMmM2NS00MDMwLWI2N2EtMzQ4OTU2YTVlN2YwXkEyXkFqcGdeQXVyNDg4MjkzNDk@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2237897.83317105,"2020's"
"45901",2020,"15,678","Misbehaviour","$1,928,777","-","-","$1,928,777","100%","tt9148706","https://m.media-amazon.com/images/M/MV5BYWM2Y2U4MGQtYjdlOS00NmM0LTkyZTktMWE3MDg2N2RmNTY1XkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2221129.76176566,"2020's"
"45203",2020,"15,690","The Craft: Legacy","$1,922,557","-","-","$1,922,557","100%","tt4685762","https://m.media-amazon.com/images/M/MV5BNjY0YzYwM2YtMzcyOC00YmFjLTgxMzEtNzg0YjEwYjlhY2I5XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,2,190,281_.jpg",1.15157416423239,2213966.97046414,"2020's"
"45610",2020,"15,748","Pirates Down the Street","$1,900,298","-","-","$1,900,298","100%","tt10727214","https://m.media-amazon.com/images/M/MV5BYTVhNjNlNzktNDFiYi00OGEwLWI4Y2MtMmY2YTkzMzkxOGMyXkEyXkFqcGdeQXVyMTc0OTY0NTM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,2188334.08114249,"2020's"
"45615",2020,"15,753","Play","$1,899,658","-","-","$1,899,658","100%","tt7998848","https://m.media-amazon.com/images/M/MV5BYjI3MDM0NGYtYzIwNy00OTdkLTlhYmEtODM5MGNhZjE1OWIxXkEyXkFqcGdeQXVyODIyOTEyMzY@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,2187597.07367738,"2020's"
"46015",2020,"15,790","The Gershwins' Porgy and Bess","$1,887,761","-","-","$1,887,761","100%","tt11062312","https://m.media-amazon.com/images/M/MV5BMzUwNTQ2MjItMzE0NS00MTcyLWE3ZmItYWRkMjBjYzcxMjQxXkEyXkFqcGdeQXVyMjg3NTY4Nw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2173896.7958455,"2020's"
"46059",2020,"15,835","3Grapes","$1,872,224","-","-","$1,872,224","100%","tt10657126","https://m.media-amazon.com/images/M/MV5BYzhlNmUxOGQtNDhiOC00M2RiLWE2NDUtMGE0ZWE0MWViMzIwXkEyXkFqcGdeQXVyMjIxMzMyMQ@@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2156004.78805583,"2020's"
"46071",2020,"15,844","Beyond the Dream","$1,869,039","-","-","$1,869,039","100%","tt11810546","https://m.media-amazon.com/images/M/MV5BOTQ4MGIzNWItNzY3Ny00NDFmLTk0OTYtNDA4YTAwYmU0OTUzXkEyXkFqcGdeQXVyODEzNjA0MDM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2152337.02434275,"2020's"
"45542",2020,"15,923","Night Shift","$1,844,043","$1,890","0.1%","$1,842,153","99.9%","tt9850344","https://m.media-amazon.com/images/M/MV5BY2NiMTBkMDMtN2RjZC00ZWIxLWJjODctMGMyZjU2MjhlYmFjXkEyXkFqcGdeQXVyMTAwMzM3NDI3._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,2123552.27653359,"2020's"
"45815",2020,"15,953","Little Vampire","$1,834,038","-","-","$1,834,038","100%","tt7534136","https://m.media-amazon.com/images/M/MV5BNDc0NGY1YmUtZWY1ZS00OTBmLWI4YmMtZTJjNTI0NWU2OTIzXkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,2112030.77702045,"2020's"
"45832",2020,"15,972","Swingersi","$1,827,589","-","-","$1,827,589","100%","tt10850578","https://m.media-amazon.com/images/M/MV5BODNkNjRiZDctNjE3Yi00NDBlLTk1MTYtMzQxNTkyZDgxN2RkXkEyXkFqcGdeQXVyMTEwMTY3NDI@._V1_QL75_UY281_CR3,0,190,281_.jpg",1.15157416423239,2104604.27523531,"2020's"
"46203",2020,"15,976","Blackbird","$1,826,670","-","-","$1,826,670","100%","tt8717446","https://m.media-amazon.com/images/M/MV5BZDk1OTQ5MjAtNzM5Ny00YTFhLWJiNzYtMjZhNWZmMGU0M2YwXkEyXkFqcGdeQXVyNDExMzMxNjE@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2103545.97857838,"2020's"
"46207",2020,"15,981","New Order","$1,825,491","$303,556","16.6%","$1,521,935","83.4%","tt12474056","https://m.media-amazon.com/images/M/MV5BOTcwNmM5MWItYmU5Mi00NmFkLWEwNmMtNWUxY2U1NTIzOWIwXkEyXkFqcGdeQXVyMDM2NDM2MQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2102188.27263875,"2020's"
"45084",2020,"15,986","The Fantastic Journey of Margot & Marguerite","$1,824,052","-","-","$1,824,052","100%","tt10369344","https://m.media-amazon.com/images/M/MV5BNjc2ODVlMGUtYWYyZS00MDZjLWI4ZjYtMGVlNGY0Y2IwZjBlXkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.15157416423239,2100531.15741642,"2020's"
"45406",2020,"16,114","I Have Loved You for 30 Years, Yayoi","$1,783,960","-","-","$1,783,960","100%","tt11220376","https://m.media-amazon.com/images/M/MV5BNDAwZDI5YjYtMmVkZS00YTdlLTlkMTMtOTIxMTUxNzA5ZDFlXkEyXkFqcGdeQXVyNjE4OTY3NTg@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,2054362.24602402,"2020's"
"45383",2020,"16,210","Lunana: A Yak in the Classroom","$1,753,211","-","-","$1,753,211","100%","tt10189300","https://m.media-amazon.com/images/M/MV5BZDI5Y2JjMWQtYTgxOS00OWRmLWJlOGMtZDg3NThjNTdhNWU5XkEyXkFqcGdeQXVyMjE4NzUxNDA@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,2018952.49204804,"2020's"
"46604",2020,"16,256","Darbar","$1,738,535","-","-","$1,738,535","100%","tt9635540","https://m.media-amazon.com/images/M/MV5BODU0ZDg0ZDQtNzIyZS00MWQxLWJkNTYtZTU2OWE1ZjI2OTdlXkEyXkFqcGdeQXVyMTEzNzg0Mjkx._V1_QL75_UY281_CR16,0,190,281_.jpg",1.15157416423239,2002051.98961376,"2020's"
"45278",2020,"16,388","Josée","$1,697,922","-","-","$1,697,922","100%","tt13411298","https://m.media-amazon.com/images/M/MV5BYzZkZDg5M2EtMTY4YS00NGVjLTkwZjMtZWE3MDE5ZDM0MmU0XkEyXkFqcGdeQXVyNjc3MjQzNTI@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,1955283.10808179,"2020's"
"46271",2020,"16,409","Come Away","$1,692,494","$184,477","10.9%","$1,508,017","89.1%","tt5714470","https://m.media-amazon.com/images/M/MV5BYTU1MDIzZjUtNWRiOC00MjAxLWIwMWItYjFlOThlN2I0M2Q4XkEyXkFqcGdeQXVyMTA3MDk2NDg2._V1_QL75_UX190_CR0,2,190,281_.jpg",1.15157416423239,1949032.36351834,"2020's"
"45338",2020,"16,447","Josep","$1,683,009","-","-","$1,683,009","100%","tt10534996","https://m.media-amazon.com/images/M/MV5BZTVlODljNzMtNTc3NS00OWM5LTg4MWYtMzllNGZlZTI3MDBkXkEyXkFqcGdeQXVyNjYxNzY5MjE@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,1938109.68257059,"2020's"
"46600",2020,"16,496","Kiss Him, Not Me","$1,669,719","-","-","$1,669,719","100%","tt11595702","https://m.media-amazon.com/images/M/MV5BMDYwYzE0ZDYtNjhhMy00YjlmLTk2NmYtZDIzMDVmYmVjMTczXkEyXkFqcGdeQXVyMzgxODM4NjM@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,1922805.26192795,"2020's"
"45994",2020,"16,498","How I Became Russian","$1,668,824","-","-","$1,668,824","100%","tt9387352","https://m.media-amazon.com/images/M/MV5BNGQwOWJmZmItNjVmNi00YmE3LWFiZGYtYzBmZmI2ZTEwZjlkXkEyXkFqcGdeQXVyOTUzMzMwODc@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,1921774.60305096,"2020's"
"46410",2020,"16,550","Fatman","$1,651,413","$278,378","16.9%","$1,373,035","83.1%","tt10310140","https://m.media-amazon.com/images/M/MV5BOGI3NDNmNmMtZTRmZC00YmU5LWJiNTktYjZkMzlhNzhlODU4XkEyXkFqcGdeQXVyNzg3NjQyOQ@@._V1_QL75_UY281_CR0,0,190,281_.jpg",1.15157416423239,1901724.54527751,"2020's"
"45139",2020,"16,666","Casanova's","$1,616,489","-","-","$1,616,489","100%","tt12064226","https://m.media-amazon.com/images/M/MV5BNzcxOGQ2NmYtYjE5OC00YzQ4LWIyMzUtYWY4MTk2M2ZkNDcxXkEyXkFqcGdeQXVyMjI4Mjg0NTM@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,1861506.96916586,"2020's"
"45112",2020,"16,699","L'esprit de famille","$1,602,914","-","-","$1,602,914","100%","tt8699286","https://m.media-amazon.com/images/M/MV5BMGI4NzcwYzUtNWMxZC00OWEzLTg5OTItYWZhNDYzYzA0MjhkXkEyXkFqcGdeQXVyNTcyMjMxMDA@._V1_QL75_UY281_CR11,0,190,281_.jpg",1.15157416423239,1845874.3498864,"2020's"
"45375",2020,"16,732","Kalashnikov","$1,593,464","-","-","$1,593,464","100%","tt11547520","https://m.media-amazon.com/images/M/MV5BYTBhZWQ2MjAtNDgyNi00YTRkLTllNDUtNjA2NGUzNjg2NmRmXkEyXkFqcGdeQXVyODg1NDU5MDU@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,1834991.9740344,"2020's"
"45873",2020,"16,740","The Call","$1,591,194","$516,521","32.5%","$1,074,673","67.5%","tt12971924","https://m.media-amazon.com/images/M/MV5BMzAxYWM3Y2MtNGU2Mi00ZDNjLWI0NDktMDRhN2VjZDAzZjMwXkEyXkFqcGdeQXVyMjUxOTAxNzI@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,1832377.9006816,"2020's"
"45425",2020,"16,780","A Christmas Gift from Bob","$1,579,580","-","-","$1,579,580","100%","tt9564270","https://m.media-amazon.com/images/M/MV5BNWFiZDdkZGItMDFjNy00YWM1LWExMTgtYzNiODhiNmVhYmRiXkEyXkFqcGdeQXVyOTg4MDYyNw@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,1819003.5183382,"2020's"
"46178",2020,"16,806","#Iamhere","$1,574,026","-","-","$1,574,026","100%","tt9828918","https://m.media-amazon.com/images/M/MV5BZjRhN2ZmZTEtMTc4My00YTliLWJmOWEtMTJhZTNlMGY3NDg0XkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_QL75_UY281_CR8,0,190,281_.jpg",1.15157416423239,1812607.67543006,"2020's"
"45230",2020,"16,817","Wasp Network","$1,569,970","-","-","$1,569,970","100%","tt6760876","https://m.media-amazon.com/images/M/MV5BOWJkNjQxMjUtOGNhMC00MjJiLTg4OWQtYTdkNzYxMWE4NDQ1XkEyXkFqcGdeQXVyMTMxODk2OTU@._V1_QL75_UY281_CR6,0,190,281_.jpg",1.15157416423239,1807936.89061993,"2020's"
"45985",2020,"16,853","Terrible Jungle","$1,560,874","-","-","$1,560,874","100%","tt10366254","https://m.media-amazon.com/images/M/MV5BMWU3MTdjZGQtYTllZi00MDEwLWI4NjctOTY5Y2ExYWE0ODdjXkEyXkFqcGdeQXVyMzA4MDA0Mjc@._V1_QL75_UY281_CR9,0,190,281_.jpg",1.15157416423239,1797462.17202207,"2020's"
"45648",2020,"16,880","Realnye patsany protiv zombi","$1,554,305","-","-","$1,554,305","100%","tt13872708","https://m.media-amazon.com/images/M/MV5BMzM0N2VkNzktOTYzMi00OWI5LWJiZTktYTgzZGFhZjFjYWRmXkEyXkFqcGdeQXVyNTAxMTUwNDQ@._V1_QL75_UY281_CR5,0,190,281_.jpg",1.15157416423239,1789897.48133723,"2020's"
"46449",2020,"16,951","The Crossing","$1,540,964","-","-","$1,540,964","100%","tt9348848","https://m.media-amazon.com/images/M/MV5BODcxMTQyZjMtYTM0OS00YjZiLWIxMDAtMzI1N2QwYjI5OGJlXkEyXkFqcGdeQXVyODY0NTMxNTE@._V1_QL75_UY281_CR7,0,190,281_.jpg",1.15157416423239,1774534.3304122,"2020's"
"45235",2020,"17,025","Wild Mountain Thyme","$1,517,267","$213,440","14.1%","$1,303,827","85.9%","tt6842770","https://m.media-amazon.com/images/M/MV5BYzhhOTdiYzAtMDJiYS00NDA0LWJmN2EtODljMDJmNDMxZDk3XkEyXkFqcGdeQXVyMTEyMjM2NDc2._V1_QL75_UX190_CR0,2,190,281_.jpg",1.15157416423239,1747245.47744239,"2020's"
"46163",2020,"17,031","The Swordsman","$1,516,150","-","-","$1,516,150","100%","tt7035004","https://m.media-amazon.com/images/M/MV5BNmU5MTFiMWUtMmIxOS00OTU4LTk0ZTEtZjlmYzEzNWNhNDIwXkEyXkFqcGdeQXVyNDQ3NjY0Mzg@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,1745959.16910094,"2020's"
"45803",2020,"17,035","The Truffle Hunters","$1,515,426","$521,202","34.4%","$994,224","65.6%","tt11394318","https://m.media-amazon.com/images/M/MV5BNjBiN2QyZDQtZGJkZS00YjJlLThlNTctYTZlYjU4NzdmYjNkXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,1745125.42940604,"2020's"
"45115",2020,"17,044","Palm Springs","$1,512,871","$164,000","10.8%","$1,348,871","89.2%","tt9484998","https://m.media-amazon.com/images/M/MV5BYjk0MTgzMmQtZmY2My00NmE5LWExNGUtYjZkNTA3ZDkyMTJiXkEyXkFqcGdeQXVyMTkxNjUyNQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.15157416423239,1742183.15741642,"2020's"
"46235",2020,"17,103","Knerten og sjøormen","$1,496,735","-","-","$1,496,735","100%","tt12636658","https://m.media-amazon.com/images/M/MV5BNzBiNmQ5MzYtNDYxZi00MGNkLWI4NmUtNGZjMjhjOWJiNWEwXkEyXkFqcGdeQXVyMDMxMTgwOQ@@._V1_QL75_UY281_CR1,0,190,281_.jpg",1.15157416423239,1723601.35670237,"2020's"
"45920",2020,"17,151","Veinteañera, divorciada y fantástica","$1,486,553","-","-","$1,486,553","100%","tt7909434","https://m.media-amazon.com/images/M/MV5BNTUwYTdlM2UtMWFlMy00NmMzLWIwYjQtMTdhNGJiNzA4NWViXkEyXkFqcGdeQXVyMzQ1MzI1NA@@._V1_QL75_UY281_CR4,0,190,281_.jpg",1.15157416423239,1711876.02856216,"2020's"
"45558",2020,"17,153","Fatima","$1,485,987","-","-","$1,485,987","100%","tt2197936","https://m.media-amazon.com/images/M/MV5BZTY4OWExZDYtN2ZkNy00ODA5LWE1MTktNGM3NzhmYTAwOTYyXkEyXkFqcGdeQXVyMTA2MDQ3MTQ3._V1_QL75_UX190_CR0,0,190,281_.jpg",1.15157416423239,1711224.2375852,"2020's"
